,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
11,p_7e39be9894824ecd,Bengaluru,data+scientist,Data Scientist,BDB,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=7e39be9894824ecd&fccid=1a6c6fd90b31491e&vjs=3,1 day ago,NOT_FOUND
12,p_b8a88b766bd102d5,Bengaluru,data+scientist,Data Scientist,Thoucentric,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=b8a88b766bd102d5&fccid=deadcc7ca64ae08b&vjs=3,4 days ago,NOT_FOUND
13,p_4df97ee50ba10c44,Bengaluru,data+scientist,Data Scientist,GO-JEK,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=4df97ee50ba10c44&fccid=35c79097c1f63f3d&vjs=3,6 days ago,NOT_FOUND
14,p_b801f87886c094ac,Bengaluru,data+scientist,Staff Data Scientist,Walmart Labs,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=b801f87886c094ac&fccid=e657013e56cbc283&vjs=3,4 days ago,NOT_FOUND
15,pj_0349151cfa4f392a,Bengaluru,data+scientist,Credit Risk Analytics Cons 3,Wells Fargo,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0CAiqmDdKoqK5VfPo1bDt_SaIZsrFHZ5CNMhJZVDT7oO4wVm0Mih455xJifVSVhyWMH0ibd_ovCGljRS9KgWD2qNjXmKSYjPEUmpEFv-h2Jb-lMB5T_dnmeAN7Zs48EoOYscBtJ5v3GaQd87pd_wvf4wP-pqF7pXgSzSFpGxeD0aB8huYLZIIxJGmMRxfnThaOk9UygY3wa_5i0iyekTlC7H9lVypTqArRd1WLYHkdtumeosGGeXT8iZSRMRVOda_LweApfHeZ8l0nyEAKQAemDCeOE8aipdfuCMIFHiQikKfi_tW2q5MC2v6l3CzN2J98nFZUqX3fkQHm2zoJCzvdCvSfwhkDbVR7MOWiTfwdMKWb6omf7vvo1eWb7SgrFK-m-AUGuyi1By7UeJpRKKKuiJpNOPYHX2OqkzX7heoAJAoVWEt59-XYs38pLaAjfGkqx9waJafk330hTxBhJn6dY0nssHrMTe8w8PRCG5TLvQSYMOYuqzFI09iTZba87ZWlrznMZwfOLZHg_aLJ_SQ4hVSe4h_kThVGBzbI9KXcVSeB8tSJJ7c0imRKSEDGOfhyiU9iT6EtFOps8NK47y4IxdWXqXNlEMkNx3EC8GzoPTU10AK_tmC5w9_WSqVto9GDw-xkPop1nCrkkzLH58TqW1cMYe4wBkZ69afAAi9tYLEHTdlCelGVC_WnhhSY9aDaGg0KL8MzzO91y78OS0JTsNJN_7hR7Hvy4aBo1JMpEFQBnjA0fxtsZ1VRyd79jtbqW2WyeoMliJu5wYeQ7KzfXkiOIOXr0zjUDca9R6R04pli3qqZUyWuHDK-VbMAwrQk-dV8dl80CmuyWEmR5VTUYYyhQDtt6snD6R6B40Wc_pEgQdQIrWS_3cs09V7obuXRjY0vDpFHiG21h11JzgJTzhsIPF3llLgRbq7-yuikuKQ3MVW4iPw7hQkYJsbDz4PH-wUTLG08OLTsY_9xmZ20v&p=14&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
16,pj_2ef16bca24bfdbf1,Bengaluru,data+scientist,Clinical Data Analyst,MS Clinical Research (P) Ltd,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0BG5s7cd5tp03vGyZcjMuuGLRkpGfZSi0mMapmxYod-W8BQiqF5cNq2PlZav8RNzV8Fa4b2BmzHXhllXtstEwbafHRCRyd2gwtRNG7gRZA3U6RnahCIru0S-ZQF8-2lnmJq2LwFzTj3EW0Zs3UUoPGOtByl3ESmjv4V_hXtxEVIg3kqoTFYSP1MhXA6HCX6DKx0FKHenFHAs2N5E641JZZmPfUz9-WrwI9c_EuY94ttxYsDmGvhqHN6eZFKGsriCEPIt12z0g32wqrxlX5q3wBKe6OuyncuyL-EGJ0Q2ekwl8k0IxJkI9oOTycb2CERKA_SS6gM7ijEik9bYksYg-LdStqW24gBNHvDBlbxQE8lEnKJz8g7GGqdZDrEu-AlzVNmOcboxoefzFoD_29LydHdgHnSLDany13hABZYWRO8F5Ksare_3SPv&p=15&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
17,pj_2ef16bca24bfdbf1,Bengaluru,data+scientist,Clinical Data Analyst,MS Clinical Research (P) Ltd,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0BG5s7cd5tp03vGyZcjMuuGLRkpGfZSi0mMapmxYod-W8BQiqF5cNq2PlZav8RNzV8Fa4b2BmzHXhllXtstEwbafHRCRyd2gwtRNG7gRZA3U6RnahCIru0S-ZQF8-2lnmJq2LwFzTj3EW0Zs3UUoPGOtByl3ESmjv7YhGz_hiSh1Ywgsf6p3XtMilUObQpX9Z5vvfjhQ7VLnT_f_-Xum1qnHWIrpDkFhYW-sTxtKYwcZ8IpJaJ5d0Zc4hX0zO0mxnfUbBpj8EROqVBcRS8MMINzmRAbFS-Fm1pMfZnjP6U58RkLf4Tjli9YIQiNjBPo1gCyr2gog4YETQ6Oq257HNvKYW8JnYGeNupSexHaWWoyS55lVXT5HRy2oQCSOMsGzp1WHVDqDSCuHu8dc5A6NObiNpOQsGH-xTSDOq3mgQNH7xXWtnwhO78b&p=0&fvj=1&vjs=3,NOT_FOUND,NOT_FOUND
18,pj_d90e37d34404eccf,Bengaluru,data+scientist,Data and Analytics,Infosys,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0DFi1nmQQWK2fa3N4W3y7EUOEocZkWPqKP_f_xZ7ne8RVZdLh4RDnCtsmh0Chq7FaP45RcyrJBrId7tkcItFImBY83BvjH0HXYgxGt5Uf0k8Gx5pAADmtKj-ZNR4GFREsEj4JFCBT9cMg6SugtCAAj1fHsIVP0f_0CjjONgxFQ0HS0yTp5G-ish75R-tT74MujDrf26qHsZ1z3GqSZhvmdwTBheecPF3U0CTnkA9rAiArbtJxwFMfKBTUFE3BMtaPZ82uTMJizkydID3Kf2oqMd3fdfBLh1t19PeZnmrl521ZMieXX1z_EcyehlBWnTOloRTJ4VhMzuHV2jaeFSUDpiQRjs1MUJMcDBY8_B8SVf3vzhleFQJ0srySQfInGMiTvtvhf2OHvPcHmvE--CkayrmUrivN_W4G4XN6DAq2rxPwyeYPUeAvjDuEOmHs65TI7qfr_nM9bQWu0jHZfPiQtkc9kvIIDbDuOmdoPM1XMy8I1y-nCEa9h0T6D3cyjbBwDMFDjP-TEGuDyAI7cX9omJKBjGyXdBS9EOkYZmeHRUbCcaqX_L05IWs5Wr4BGHyX7YfQFL057jnVie-a75-mX5&p=1&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
19,pj_0349151cfa4f392a,Bengaluru,data+scientist,Credit Risk Analytics Cons 3,Wells Fargo,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0CAiqmDdKoqK5VfPo1bDt_SaIZsrFHZ5CNMhJZVDT7oO4wVm0Mih455xJifVSVhyWMH0ibd_ovCGljRS9KgWD2qNjXmKSYjPEUmpEFv-h2Jb-lMB5T_dnmeAN7Zs48EoOYscBtJ5v3GaVSHZz0_lGaRvqF_nwKLz-vrO_J3jXt3N8YPI7oAHp3zzZ0MOqqL2fXzRrPdcjEF40IQYFtIFzbZtxh9ZYsmgpxH5x497YTwiYRGsjsvjlHg3H76Ol8LWeEb62sZ46OhRDQehm7yfJn2G934Yrew95GLvicCvb-vqccFoN3BSyEoYiIrAtxpk6vEVxWgVgpRbFFnMn-O6vQCkYv_Kp-ZSkHitl_f1RHXXbBtJ2LNihBUwp36pIv06nlsuXiiq1WuurYU991hOTA-aEUaCbOrtGNFVLZcAd16JHn2abxWNNUD4z-hRB-lEYdqg0CAusF3jKR6GoFkj09-4LYHXfsGY_Jlnc4NP7NSPPM_i5EuzIvFmNcJz7rWDuVucRSl468K3Laa7i2lu2wCmRLHYyiTBZZ5D-_IHAz1m8vEBOYRsZs_xoEu_BxdVUbmiPlyEWycjeBEATdweBNLNhEG-jdqR6URsc0yFpQ2q6MdLPWSSTbb1lgaVC3hmB0e5671ANEhpSyByEhJNd3rcAOf6zgvR4gdfOwlth1qCgBJEYd9XjXcuTi2fesMbV7QFi34Vl4EeZkMmdAKcKOMp9pS-fwGLFUyVGg4ivAEITAQwf0XN_FFKcSRkW5POclSMjj3kypM4IffUe6VUmWMFCVmgnaKSsFQkf6YwHHxOfTTSb63z4vkTrBbfR7DPxcLInyR4Gex87MV3HKWYkysdsvHVEjeAPK5wCs9m6lGJlVq9tTUw_kh5LPNnx2m0ua13y-FRLRQ0rVHgPYJwWWrQ9NSlJE5e83tZHzYUe8mjdE4A8XYFz04VXzL-OuIWYwCZxrnMBeZOSzbTjae9Ihh&p=2&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
20,p_34cbc85c75b19743,Bengaluru,data+scientist,Data Scientist,Walmart Labs,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=34cbc85c75b19743&fccid=e657013e56cbc283&vjs=3,3 days ago,NOT_FOUND
21,p_c66a4c8617bb32a2,Bengaluru,data+scientist,Senior Data Scientist,Yottaasys AI Products Pvt. Ltd.,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/company/Yottaasys-AI-Products-Pvt.-Ltd./jobs/Senior-Data-Scientist-c66a4c8617bb32a2?fccid=5c92755e49be0cee&vjs=3,16 days ago,NOT_FOUND
22,p_f479b51325c1d7ba,Bengaluru,data+scientist,Staff Data Scientist,Walmart eCommerce,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=f479b51325c1d7ba&fccid=8c49e99f20f89e48&vjs=3,3 days ago,NOT_FOUND
23,p_52dacce9fd1124d4,Bengaluru,data+scientist,Data Scientist,Hewlett Packard Enterprise,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=52dacce9fd1124d4&fccid=216eb700022de6f6&vjs=3,6 days ago,NOT_FOUND
24,p_ac7c1c4e14ecf8e9,Bengaluru,data+scientist,Senior Data Scientist,IBM,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=ac7c1c4e14ecf8e9&fccid=de71a49b535e21cb&vjs=3,1 day ago,NOT_FOUND
25,p_b48be5a31c940b18,Bengaluru,data+scientist,Data Scientist,Ganit,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=b48be5a31c940b18&fccid=a84170b5a8a8d5cc&vjs=3,16 days ago,NOT_FOUND
26,p_4fb0b6daaa598822,Bengaluru,data+scientist,Data Scientist - GO-PAY,GO-JEK,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=4fb0b6daaa598822&fccid=35c79097c1f63f3d&vjs=3,21 days ago,NOT_FOUND
27,p_10210427f67bd43e,Bengaluru,data+scientist,Data Scientist,Honeywell,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=10210427f67bd43e&fccid=50208b5bf45ee3b8&vjs=3,11 days ago,NOT_FOUND
28,p_28197ffc27696794,Bengaluru,data+scientist,Associate_Data Scientist,JP Morgan Chase,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=28197ffc27696794&fccid=c46d0116f6e69eae&vjs=3,29 days ago,NOT_FOUND
29,p_115450c114d93bdf,Bengaluru,data+scientist,Data Scientist,Conduent,"Bengaluru, Karnataka",NOT_FOUND,NOT_FOUND,/rc/clk?jk=115450c114d93bdf&fccid=88f5eba43de70e76&vjs=3,3 days ago,NOT_FOUND
30,pj_9130446df0d134a0,Bengaluru,data+scientist,Data Scientist,Capgemini,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0AonsNxsw78AVs48MN8qASNIta7b03sjdFtZlBJTV357oJxJQ1vWJwoQyXIo2mjTC7zUF2bNdULGc8FcUqrx1dMnw0Dv708Ox9peikR7fXWi34AThDMsyS4HM1TmM4H6va9WfcBCRP0ZXnU98wWFCJsVhyaaDIhoUJ9hCuMmnyS0cCHr6M9RvURoLhaMlrSrvuIRwv4Zg9HhatX0lGwFhrrs3nR_apooyq4gqjBoFjVta2JNMNrek2yoFBrCHi7XdkpXA979ujgAsasS-EiABmJ03TD3wxiVHBo_Owz4VBZsgpiQjaCndVRAaqjdRmSMtp3nwBCiXrT4bGuhZMqOcNhix_Yc3B5BsEMj4VLAtw_mo_OLSPuTzuXo3i86NWntMsNHsbb1nmPzgVETtzn91_yyYrohD4bxlYzpTbvkPNyTTWSUB-NDLmpvI5EbEYVNgFn1jUzy9hnKmhjDRrmTO9gHfGTKp697EsBO-deHp3XlABUS90V8FLpPsq9arv9Ty0qiOxMMr0nS_b6GdJifWtRGqTZQe_JV6Ji_0YWeUcBWMkGKT3xQl4B7jSpK0-6aejtD5sTk_w1MFrxkJPAhzWcsQpbjiMniA_NJDcVfU9k3jQogvKzu5oIcX3EAG4ZDG5AlJzPV2ofjx1LHstOVsJTxv3jDBVKI9vcSQeukn-HDtuPYk4r927ZsTqKzFFV0HjtrGfakcp-zt_E8O43S1Rdw8rfYdSmH4k=&p=13&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
31,pj_2260069359699257,Bengaluru,data+scientist,CH-Statistical Programmer-1(SDTM),Covance,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0B9dYZtjMlwoX0B13_zue4UmuQuZ9KbXavotx0oCRbwOcMuK4J3NSV4XSR4sTDJaPBTVjFBfH8sm6yZ1_pG7-guTk05H9vmVyudF78ebN5Fw59Aj_gF_3ZVzm3MXmDON6MF7abQrBDEa72CHZkbDO4b7_JzcxO9OmxzvAfQn03qX-5RmeGeGFYZpORSl1jw4KxE7a8bk6qNXt54G-srGb1xjXtRy8ZanJkNpBbhKdIS4DzkVur_VO_JqrzVRUUHWK2AhkElvgywB7h_gVSgIRjf2IuP_UDr_ho_y2DL4AIkdIfEh3nAhN5Zy5gbunnJ1cuBLiQGo0z88D-M4hOY_oHl9ojwLtu0yAGXhfgrItAvYTW1ISUDTIQE96-5qrIrX5IE_dHvFAd2k1nbjWnnr20MQsQe2vGt1orN1MkxK1-1FSqjbscOeF6c1UEuPb5PaEjMH3VLTt6TsuqiiOQi36-hI3494NnWMUY=&p=14&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
32,pj_9c7b9ef994297ecd,Bengaluru,data+scientist,Vendor Master Data Analyst,Hexion Inc.,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0DvTGQEdouFXfW1YQW6wcqcjw0yLtg6_84KUJskAj4WIu8xv8KNKoMKZcIAHIimS1fb_ylELZFeBVSMYorpascJLp2ob0jY6AevYDQCE3fcllGv-k1F56F56BecM4OaY26xTemFW4utwULj75-ZVSOUojJWGlikWVdAJKPj5Y_NMUk7WazLF-03BJP0dAN6dkMFBC9peRXJyfykxOScG-kwh6UOO75XM9C0LmeuyT8sOTX6glpd5-mDaYw4ZsTRvEE_ZMLA82noHvpW7cwtz7ANdnrxEHmTBKv8v2Nqkic5xJZZ_Cdz3eiaf_K1wiCFwJ7IPCivOxK_uCRHTSO5cb-nubT5hrN8s0YMTZOA0X8fpUtVPHd5JZmmbOPPBFW70g79D0sBP8jSPm40-IuNPyjMK1sYXYnVFI5pI2acFEghH_aLXZl8PdjcMXGuYQ1a_Hx1XYv1xpwfP42RgeLrFQiV3bpLzxoNvC6oyRrqjBkWx0k71DNZJtCJd9dOcuimGAyJ7CxvO_qZNLVEkqBi8ap7qeIvCItF6yrQoftwUo0Frylb5pi7g6lLV0gT5pcBLHz9YYLU9-q-b4HkjRz1JpZT8AgG2NubPA0=&p=15&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
33,pj_d90e37d34404eccf,Bengaluru,data+scientist,Data and Analytics,Infosys,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0DFi1nmQQWK2fa3N4W3y7EUOEocZkWPqKP_f_xZ7ne8RVZdLh4RDnCtsmh0Chq7FaP45RcyrJBrId7tkcItFImBY83BvjH0HXYgxGt5Uf0k8Gx5pAADmtKj-ZNR4GFREsEj4JFCBT9cMg6SugtCAAj1fN29DokHsatKUIBBp_tX2wkbEcgLC4Z8t5oDKp7aT9sMrLha6L7mB7X6nII721xrwm_snOaojtpFnqI7N1WHUF3kUaQgVlHt-1wzdS6-BmWTO31q6ahxxFaTvJ_pRhPNBms9S6wfc7XSmn2432P-AnfQ4HKtrH1VAd8moSzkjJ2XfmgE_yVwMFuZnDUzp4Kj6lfvWLqQxacAyEWcal23D2KfxG8st9QwDYr0jEwwMA-H2irDPbGTNdeox1tSsP26XDZSlqDHcmrVwIh33nLYxKTjprsJ1eDBdnDcZskfl5dNZfy7iEoCtHdBVHJw7-HPEVjTJ-L7JrD1nQ0aqynvP6MjA3Tazf_H2roHQlndmnSU2XQvz8Tlqu4NwkassgLIOidFFIGMADvsy-X4FizfrLrKYapFmqUSm_Pi5uAx5xgYkO4xfOYAXofkLiwbjdju&p=0&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
34,pj_2260069359699257,Bengaluru,data+scientist,CH-Statistical Programmer-1(SDTM),Covance,NOT_FOUND,NOT_FOUND,NOT_FOUND,/pagead/clk?mo=r&ad=-6NYlbfkN0B9dYZtjMlwoX0B13_zue4UmuQuZ9KbXavotx0oCRbwOcMuK4J3NSV4XSR4sTDJaPBTVjFBfH8sm6yZ1_pG7-guTk05H9vmVyudF78ebN5Fw59Aj_gF_3ZVzm3MXmDON6MF7abQrBDEa5fs49MGdoynN6EY8zmixsisHBuPTZH1_klTpX_e9_Ayf1KWIpG5ZXoQCOWilFx6r60D5KCQbx7ZCuo96WbaBWxGr6ep_T4MdRMy3r04upqqHCCIu1XKnApFmHoADuIeA2tbTXBGlpcloDBkn-Gdb9p0Tj_lsBl1ZJYd58nDjqV1wA8BNHOty8yK_FQ1wbuhUiOmdLNpBFlzy4B1PM1W1xLJ2Z4AP7dqYkwOtLiESDeAfP2wK1PT3wjI1wKPW0Vvg60oh06RPo6JxAuNP6Nc34_Ul9-4LjrcImyEBQPpSo3IQcx6ro_AyHxOA2zpShTqoDru-3sSBKERuS6AnA-Bp3I=&p=1&fvj=0&vjs=3,NOT_FOUND,NOT_FOUND
