,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
21,p_d2980165c99013d6,New+Delhi,data+scientist,"Lab Technician, Data Entry Operator/ Lab Assistant, Research Scientist",Maulana Azad Medical College,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=d2980165c99013d6&fccid=ea4049df9b8ba4b7&vjs=3,23 days ago,NOT_FOUND
22,p_eea893d9b622ee1a,New+Delhi,data+scientist,Data Scientist,Algoscale,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=eea893d9b622ee1a&fccid=1c15201d5c45a1d0&vjs=3,12 days ago,NOT_FOUND
23,p_ee75f1f4320b6b69,New+Delhi,data+scientist,Data Science,Terra Economics & Analytics Lab (TEAL),"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=ee75f1f4320b6b69&fccid=0443c069c830402f&vjs=3,25 days ago,NOT_FOUND
24,p_d11927b24db14254,New+Delhi,data+scientist,Data Scientist,Lexx Digital,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=d11927b24db14254&fccid=644ce7756f90a92d&vjs=3,30+ days ago,NOT_FOUND
25,p_19cd527a06656fac,New+Delhi,data+scientist,Data Scientist,Kreate Global,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=19cd527a06656fac&fccid=1a586123068b85ab&vjs=3,30+ days ago,NOT_FOUND
26,p_829ca02a39d230b3,New+Delhi,data+scientist,Data Scientist,cube26,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=829ca02a39d230b3&fccid=9804b7a19d824fd8&vjs=3,30+ days ago,NOT_FOUND
27,p_41b6c8955a41aa31,New+Delhi,data+scientist,Data Scientist,Adobe Systems Ltd,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=41b6c8955a41aa31&fccid=f89deb5a97c7738a&vjs=3,30+ days ago,NOT_FOUND
28,p_aa8b2893c211a94c,New+Delhi,data+scientist,Data Analyst,Edunuts,"Connaught Place, Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=aa8b2893c211a94c&fccid=6831ed7a820e6913&vjs=3,30+ days ago,NOT_FOUND
29,p_c7c6be2ea5461dfc,New+Delhi,data+scientist,Data Analyst - Finance,SSSPL,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/company/Spirient-Staffing-Solutions-Pvt.-Ltd./jobs/Data-Analyst-c7c6be2ea5461dfc?fccid=cd462ed79e9cd1e6&vjs=3,4 days ago,NOT_FOUND
30,p_f4fe9cb17141f1ca,New+Delhi,data+scientist,Data Analyst - Survey - BCG Omnia,The Boston Consulting Group,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=f4fe9cb17141f1ca&fccid=b95f9eb47968fa13&vjs=3,3 days ago,NOT_FOUND
31,p_8ff9f1d8cd1072de,New+Delhi,data+scientist,Data Scientist,Lantern Digital Services,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=8ff9f1d8cd1072de&fccid=3c8791f72baa42d5&vjs=3,30+ days ago,NOT_FOUND
32,p_6d0f581820814f0c,New+Delhi,data+scientist,Senior Data Scientist,iNICU Medical Private Limited,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=6d0f581820814f0c&fccid=e8d9fa7f0e6d1f8f&vjs=3,30+ days ago,NOT_FOUND
33,p_fdc91d2890be2f3d,New+Delhi,data+scientist,Machine Learning Engineer,AIONIOS LAB,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/company/AIONIOS-LAB/jobs/Machine-Learning-Engineer-fdc91d2890be2f3d?fccid=52fe903979b1ec47&vjs=3,1 day ago,NOT_FOUND
34,p_ee75f1f4320b6b69,New+Delhi,data+scientist,Data Science,Terra Economics & Analytics Lab (TEAL),"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=ee75f1f4320b6b69&fccid=0443c069c830402f&vjs=3,25 days ago,NOT_FOUND
35,p_86e4485698ab0030,New+Delhi,data+scientist,Data Scientist,Crisp Analytics,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=86e4485698ab0030&fccid=481fe120e7e151b1&vjs=3,30+ days ago,NOT_FOUND
36,p_8be70888ff79d584,New+Delhi,data+scientist,Data Analyst - BCG Omnia,The Boston Consulting Group,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=8be70888ff79d584&fccid=b95f9eb47968fa13&vjs=3,9 days ago,NOT_FOUND
37,p_23563e303d6fb375,New+Delhi,data+scientist,Data Scientist (1-3 yrs),Valiance Solutions,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=23563e303d6fb375&fccid=aac3cf2de368e654&vjs=3,30+ days ago,NOT_FOUND
38,p_d11927b24db14254,New+Delhi,data+scientist,Data Scientist,Lexx Digital,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=d11927b24db14254&fccid=644ce7756f90a92d&vjs=3,30+ days ago,NOT_FOUND
39,p_11326fa95df55feb,New+Delhi,data+scientist,Scientist,Indian Council of Medical Research,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=11326fa95df55feb&fccid=31a808a9b4560870&vjs=3,8 days ago,NOT_FOUND
40,p_123f7ded883bca1c,New+Delhi,data+scientist,Data Scientist,Ericsson,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=123f7ded883bca1c&fccid=82656d64a9a3e6a7&vjs=3,30+ days ago,NOT_FOUND
41,p_e99d1de6c1727c13,New+Delhi,data+scientist,Data Analyst,Arzenovo Pharma Ltd,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=e99d1de6c1727c13&fccid=dd616958bd9ddc12&vjs=3,7 days ago,NOT_FOUND
42,p_f8a75e725386ea79,New+Delhi,data+scientist,Senior Data Analyst,SiCureMi Healthcare Technologies,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=f8a75e725386ea79&fccid=8b8509093c1d502b&vjs=3,12 days ago,NOT_FOUND
43,p_fa25aff28bd57921,New+Delhi,data+scientist,DATA ANALYST,Knowledge Excel Services.,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=fa25aff28bd57921&fccid=75f0487bbfb7b2cf&vjs=3,4 months ago,NOT_FOUND
44,p_56492735fa4bbd18,New+Delhi,data+scientist,Data Scientist II,iQor,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=56492735fa4bbd18&fccid=883ad2d1bdded271&vjs=3,30+ days ago,NOT_FOUND
45,p_13dbf94110a27cb9,New+Delhi,data+scientist,Machine learning freshers,Rose India Technologies Pvt Ltd,"Rohini Sub City, Delhi, Delhi",NOT_FOUND,NOT_FOUND,/company/Rose-India-Technologies-Pvt-Ltd/jobs/Machine-Learning-Fresher-13dbf94110a27cb9?fccid=713371e3e5f0e8ba&vjs=3,29 days ago,NOT_FOUND
46,p_d9e9529cd7c863a3,New+Delhi,data+scientist,Data Scientist,GoPaisa,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=d9e9529cd7c863a3&fccid=cc6fe90b2fa7d8f2&vjs=3,5 months ago,NOT_FOUND
47,p_4c2f745d65cab5a1,New+Delhi,data+scientist,Data Scientist,Exzeo,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=4c2f745d65cab5a1&fccid=a0889093d499325c&vjs=3,5 months ago,NOT_FOUND
48,p_d26a2aa45cb8756f,New+Delhi,data+scientist,Data analytics Consultant,Digital vidya,"Lajpat Nagar, Delhi, Delhi",NOT_FOUND,NOT_FOUND,/company/Digitant-Talent-Solutions/jobs/Data-Analytic-Consultant-d26a2aa45cb8756f?fccid=5992392e4f4762a1&vjs=3,2 days ago,NOT_FOUND
49,p_7c3c2d6c0eb8372d,New+Delhi,data+scientist,Field Service Engineer-Delhi,Beckman Coulter - Life Sciences,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=7c3c2d6c0eb8372d&fccid=432c7642003cc768&vjs=3,2 days ago,NOT_FOUND
50,p_6d0f581820814f0c,New+Delhi,data+scientist,Senior Data Scientist,iNICU Medical Private Limited,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=6d0f581820814f0c&fccid=e8d9fa7f0e6d1f8f&vjs=3,5 months ago,NOT_FOUND
51,p_9f6c16db1577431a,New+Delhi,data+scientist,Research Scientist (Research and Development),Transformative Learning Solutions,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/company/Transformative-Learning-Solutions/jobs/Research-Scientist-9f6c16db1577431a?fccid=5d12251c3b64c003&vjs=3,30+ days ago,NOT_FOUND
52,p_13dbf94110a27cb9,New+Delhi,data+scientist,Machine learning freshers,Rose India Technologies Pvt Ltd,"Rohini Sub City, Delhi, Delhi",NOT_FOUND,NOT_FOUND,/company/Rose-India-Technologies-Pvt-Ltd/jobs/Machine-Learning-Fresher-13dbf94110a27cb9?fccid=713371e3e5f0e8ba&vjs=3,29 days ago,NOT_FOUND
53,p_8bd0fa87a01c3ef5,New+Delhi,data+scientist,Data Analyst AssociateZobello,Zobello,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=8bd0fa87a01c3ef5&fccid=c8dd38bc0a0d6e8c&vjs=3,5 months ago,NOT_FOUND
54,p_f8a75e725386ea79,New+Delhi,data+scientist,Senior Data Analyst,SiCureMi Healthcare Technologies,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=f8a75e725386ea79&fccid=8b8509093c1d502b&vjs=3,12 days ago,NOT_FOUND
55,p_99c6ea82155b043d,New+Delhi,data+scientist,Data Analyst (Non-Technical),Tech2Globe Web solution LLP,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/company/Tech2Globe-Web-solution-LLP/jobs/Data-Analyst-99c6ea82155b043d?fccid=799e36a27a7d65f2&vjs=3,16 days ago,NOT_FOUND
56,p_22b6f4e487a88d5b,New+Delhi,data+scientist,Data Analyst,SSPL,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=22b6f4e487a88d5b&fccid=3ce33f46b9648e84&vjs=3,6 months ago,NOT_FOUND
57,p_f018f266294fb98b,New+Delhi,data+scientist,Business Analyst- Data Science,Lybrate,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=f018f266294fb98b&fccid=b72a7b6ed99f8a9a&vjs=3,30+ days ago,NOT_FOUND
58,p_9e65e5879d8b1213,New+Delhi,data+scientist,Data Quality Analyst,Mindforce Research,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=9e65e5879d8b1213&fccid=3bdcf8dd4611ed06&vjs=3,6 months ago,NOT_FOUND
59,p_23b0fa0095e490d9,New+Delhi,data+scientist,Data Analyst,Tradesocio,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=23b0fa0095e490d9&fccid=93ac2a5e080286d2&vjs=3,7 days ago,NOT_FOUND
60,p_a432dcc2c0d15e13,New+Delhi,data+scientist,Data Analyst,Max Bupa,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=a432dcc2c0d15e13&fccid=ec9537a72a9b1f24&vjs=3,30+ days ago,NOT_FOUND
61,p_fa25aff28bd57921,New+Delhi,data+scientist,DATA ANALYST,Knowledge Excel Services.,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=fa25aff28bd57921&fccid=75f0487bbfb7b2cf&vjs=3,4 months ago,NOT_FOUND
62,p_e99d1de6c1727c13,New+Delhi,data+scientist,Data Analyst,Arzenovo Pharma Ltd,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=e99d1de6c1727c13&fccid=dd616958bd9ddc12&vjs=3,7 days ago,NOT_FOUND
63,p_56c3a1d45322a05b,New+Delhi,data+scientist,Data Scientists /Knowledge Modelers,Verpra Technovation,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=56c3a1d45322a05b&fccid=6c18c73d4cedaafd&vjs=3,30+ days ago,NOT_FOUND
64,p_10929d171edc829f,New+Delhi,data+scientist,Data Scientist,Beatmy Salary,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=10929d171edc829f&fccid=17f5a16a6178c20d&vjs=3,4 months ago,NOT_FOUND
65,p_68e02ecb0425ef2b,New+Delhi,data+scientist,Cloud & Big Data Engineer,eWandzDigital Services Pvt Ltd,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/company/eWandzDigital-Services-Pvt-Ltd/jobs/Cloud-Big-Data-Engineer-68e02ecb0425ef2b?fccid=35878cef1f5e0d87&vjs=3,11 days ago,NOT_FOUND
66,p_aa1700bdacb95e90,New+Delhi,data+scientist,Computer Scientist,Adobe,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=aa1700bdacb95e90&fccid=f89deb5a97c7738a&vjs=3,5 days ago,NOT_FOUND
67,p_3267489b861acdf4,New+Delhi,data+scientist,Senior Data Analyst,Savanta,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=3267489b861acdf4&fccid=6147507ec43bc0ec&vjs=3,29 days ago,NOT_FOUND
68,p_7091e18a98ca8f53,New+Delhi,data+scientist,Sr. Data Analyst,Bobble App,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=7091e18a98ca8f53&fccid=8a06c1a3d00b7b30&vjs=3,5 months ago,NOT_FOUND
69,p_01cd4bd8f2e58d0a,New+Delhi,data+scientist,Head of Data Sciences - Fintech,Michael Page,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=01cd4bd8f2e58d0a&fccid=77087bd1709a8148&vjs=3,2 days ago,NOT_FOUND
70,p_f37def036a3b62c3,New+Delhi,data+scientist,Data Science Trainer,DataTrained,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/company/ModiMania-Ecommerce/jobs/Data-Science-Trainer-f37def036a3b62c3?fccid=7bb07629b9e3134a&vjs=3,30+ days ago,NOT_FOUND
71,p_34d3280e28cdc59a,New+Delhi,data+scientist,Sr. Computer Scientist - Big Data,Adobe,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=34d3280e28cdc59a&fccid=f89deb5a97c7738a&vjs=3,21 days ago,NOT_FOUND
72,p_ef5f50fbb0338d00,New+Delhi,data+scientist,Machine Learning Internship,RedCarpetUp,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=ef5f50fbb0338d00&fccid=8ca1455f8993db90&vjs=3,23 days ago,NOT_FOUND
73,p_47955594f6dfc8d6,New+Delhi,data+scientist,Machine Learning Internship,Tisaaw Service,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=47955594f6dfc8d6&fccid=a927ada4ef17ff4e&vjs=3,2 days ago,NOT_FOUND
74,p_01cd4bd8f2e58d0a,New+Delhi,data+scientist,Head of Data Sciences - Fintech,Michael Page,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=01cd4bd8f2e58d0a&fccid=77087bd1709a8148&vjs=3,2 days ago,NOT_FOUND
75,p_8ff9f1d8cd1072de,New+Delhi,data+scientist,Data Scientist,Lantern Digital Services,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=8ff9f1d8cd1072de&fccid=3c8791f72baa42d5&vjs=3,7 months ago,NOT_FOUND
76,p_b1e71f88af41cf67,New+Delhi,data+scientist,Data Analyst,Paytm,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=b1e71f88af41cf67&fccid=4e917d9a3b14765d&vjs=3,6 months ago,NOT_FOUND
77,p_10929d171edc829f,New+Delhi,data+scientist,Data Scientist,Beatmy Salary,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=10929d171edc829f&fccid=17f5a16a6178c20d&vjs=3,4 months ago,NOT_FOUND
78,p_a35dfc63a25069c7,New+Delhi,data+scientist,(Unpaid)Junior Data Scientist Intern,Femiza Technologies Pvt Ltd,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/company/Femiza-Technologies-Pvt-Ltd/jobs/Junior-Data-Scientist-Intern-a35dfc63a25069c7?fccid=abdb9aaf9a8b8de8&vjs=3,27 days ago,NOT_FOUND
79,p_c05c16604a18c4eb,New+Delhi,data+scientist,data scientist,Randstad,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=c05c16604a18c4eb&fccid=f8b265243da9f9d7&vjs=3,6 days ago,NOT_FOUND
80,p_3549f62eab9138a7,New+Delhi,data+scientist,Data Analyst- urgent hiring for fresher (only female candidate),masthead technologies pvt ltd,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/company/Masthead-Technologies/jobs/Data-Analyst-3549f62eab9138a7?fccid=0d83861f5c05637a&vjs=3,7 days ago,NOT_FOUND
81,p_21b47fa905aa80f6,New+Delhi,data+scientist,Data Analyst (Non Technical),Tech2Globe Web Solutions LLP,"Pitampura, Delhi",NOT_FOUND,NOT_FOUND,/company/tech2globe-web-solutions-llp/jobs/Data-Analyst-21b47fa905aa80f6?fccid=244bee7de44de075&vjs=3,18 days ago,NOT_FOUND
82,p_7c3c2d6c0eb8372d,New+Delhi,data+scientist,Field Service Engineer-Delhi,Beckman Coulter - Life Sciences,"New Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=7c3c2d6c0eb8372d&fccid=432c7642003cc768&vjs=3,2 days ago,NOT_FOUND
83,p_45f4ccb89fe96074,New+Delhi,data+scientist,Machine Learning,Chariot Tech,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=45f4ccb89fe96074&fccid=d6def143728aa5e0&vjs=3,30+ days ago,NOT_FOUND
84,p_b62295fdc12b0553,New+Delhi,data+scientist,Machine Learning Applied Research Scientist – Search & Sensei Team,Adobe,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=b62295fdc12b0553&fccid=f89deb5a97c7738a&vjs=3,30+ days ago,NOT_FOUND
85,p_c9f4013c48461658,New+Delhi,data+scientist,Machine Learning Engineer,Tradeindia.com,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=c9f4013c48461658&fccid=c37766878fb76c3a&vjs=3,30+ days ago,NOT_FOUND
86,p_516445f3bb7cbcc1,New+Delhi,data+scientist,Statistics/Data Science Internship,Profeza,"Faridabad, Haryana",NOT_FOUND,NOT_FOUND,/rc/clk?jk=516445f3bb7cbcc1&fccid=a21e01dcbc25fe3f&vjs=3,6 days ago,NOT_FOUND
87,p_46ef6b61fbc56a43,New+Delhi,data+scientist,Data Analyst,LetsMD,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=46ef6b61fbc56a43&fccid=66784b6784773cd6&vjs=3,30+ days ago,NOT_FOUND
88,p_b9c74015ebd5c2b8,New+Delhi,data+scientist,Big Data Analyst,Xplanck,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=b9c74015ebd5c2b8&fccid=d45ff041d2efcdf4&vjs=3,30+ days ago,NOT_FOUND
89,p_e71c407f671ba121,New+Delhi,data+scientist,Machine Learning Internship,Untrodden Labs,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=e71c407f671ba121&fccid=990005559dc5ff2d&vjs=3,3 days ago,NOT_FOUND
90,p_acde1207828509c2,New+Delhi,data+scientist,Data Insights Analyst,Bluecore,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=acde1207828509c2&fccid=e032d49a262c01c8&vjs=3,30+ days ago,NOT_FOUND
91,p_c9f4013c48461658,New+Delhi,data+scientist,Machine Learning Engineer,Tradeindia.com,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=c9f4013c48461658&fccid=c37766878fb76c3a&vjs=3,30+ days ago,NOT_FOUND
92,p_c04b4d416f387110,New+Delhi,data+scientist,Senior Data Engineer,ximpex,"Faridabad, Haryana",NOT_FOUND,NOT_FOUND,/company/ximpex/jobs/Senior-Data-Engineer-c04b4d416f387110?fccid=e8c15f5e05038f15&vjs=3,4 days ago,NOT_FOUND
93,p_8c706a157f65bba1,New+Delhi,data+scientist,Data Science Internship,Mind Mapperz,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=8c706a157f65bba1&fccid=49ca7046a80be616&vjs=3,14 days ago,NOT_FOUND
94,p_516445f3bb7cbcc1,New+Delhi,data+scientist,Statistics/Data Science Internship,Profeza,"Faridabad, Haryana",NOT_FOUND,NOT_FOUND,/rc/clk?jk=516445f3bb7cbcc1&fccid=a21e01dcbc25fe3f&vjs=3,6 days ago,NOT_FOUND
95,p_46ef6b61fbc56a43,New+Delhi,data+scientist,Data Analyst,LetsMD,"Noida, Uttar Pradesh",NOT_FOUND,NOT_FOUND,/rc/clk?jk=46ef6b61fbc56a43&fccid=66784b6784773cd6&vjs=3,30+ days ago,NOT_FOUND
96,p_b9c74015ebd5c2b8,New+Delhi,data+scientist,Big Data Analyst,Xplanck,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=b9c74015ebd5c2b8&fccid=d45ff041d2efcdf4&vjs=3,30+ days ago,NOT_FOUND
97,p_e71c407f671ba121,New+Delhi,data+scientist,Machine Learning Internship,Untrodden Labs,"Delhi, Delhi",NOT_FOUND,NOT_FOUND,/rc/clk?jk=e71c407f671ba121&fccid=990005559dc5ff2d&vjs=3,3 days ago,NOT_FOUND
